ride_id,point_idx,latitude,longitude,timestamp,meter_reading,meter_increment,ride_status,passenger_count
41da247f-f154-47c7-a520-1b20ee9d42a8,580,40.72276,-73.97413,2024-09-04 17:07:10.216020 UTC,14.435442,0.024888692,enroute,1
c20dcdd3-f370-4a88-9371-6ec8a3d52ec8,46,40.76147,-73.966670000000008,2024-09-04 17:07:10.237220 UTC,1.2318351,0.026779026,enroute,2
c3775f19-c8e4-4085-95ff-5cdc2080fd01,27,40.770720000000004,-73.86529,2024-09-04 17:07:18.494290 UTC,0.76829106,0.028455224,enroute,1
85f96fab-655e-4a83-b4e0-04feed70f91c,149,40.73743,-74.000530000000012,2024-09-04 17:07:19.755260 UTC,6.024086,0.040430106,enroute,6
fd4cedc2-7434-4e44-abee-97874eaa8140,73,40.76417,-73.98474,2024-09-04 17:07:07.222080 UTC,3.0590477,0.041904762,enroute,4
9da1919c-4eb0-4514-9060-62c576f9e109,34,40.7466,-73.990100000000012,2024-09-04 17:07:18.851720 UTC,1.2558559,0.03693694,enroute,1
564f0d07-b43e-4ff6-926d-d957f7fcaec6,202,40.74456,-73.96334,2024-09-04 17:07:09.326570 UTC,4.362184,0.021594971,enroute,2
54bb92b9-6014-4076-b92e-54f4591e1dc5,58,40.74857,-73.98088,2024-09-04 17:07:13.775240 UTC,1.4956878,0.025787722,enroute,1
acffec0f-bacc-44ea-a4a1-d45e7f0ab8c1,144,40.767810000000004,-73.88481,2024-09-04 17:07:11.011600 UTC,3.456,0.024,enroute,3
3c93071d-69d3-4096-b252-036cc8c3bb6c,417,40.72164,-74.00646,2024-09-04 17:07:08.248240 UTC,14.825044,0.035551663,enroute,1
6d33d6eb-6a54-41ea-b6ed-1fdfd61783a8,2721,40.74651,-73.974790000000013,2024-09-04 17:07:11.392970 UTC,66.80127,0.024550265,enroute,1
76bb8024-2140-4f18-aee7-dfd091e6a3b5,1924,40.730290000000004,-73.83419,2024-09-04 17:07:07.881600 UTC,47.099,0.02447973,enroute,1
48908202-fc32-43ac-8d4d-0bc9632a3531,40,40.750960000000006,-73.98081,2024-09-04 17:07:18.993740 UTC,1.2912621,0.032281555,enroute,1
17c11bb3-50f1-498b-9410-e8d3872793c6,418,40.79504,-73.97645,2024-09-04 17:07:19.554240 UTC,11.751321,0.028113207,enroute,1
690844c5-255b-4f1e-9e18-c0f9ab91701c,288,40.76973,-73.966950000000011,2024-09-04 17:07:10.131600 UTC,9.495001,0.032968752,enroute,1
a6772542-6180-4de5-aa1b-79405144368a,2446,40.65097,-73.80548,2024-09-04 17:07:20.241830 UTC,53.899162,0.022035634,enroute,1
bd322b87-69bf-466f-83e3-c13c7f4cb971,288,40.73949,-74.00982,2024-09-04 17:07:16.331230 UTC,9.371846,0.032541133,enroute,1
dbb4d576-be89-4580-ac5a-cd3ef7f3cdcd,432,40.75685,-74.0052,2024-09-04 17:07:08.124170 UTC,13.643941,0.031583197,enroute,1
9c1247d9-7de2-4ed5-af05-fe37e5e1c60f,39,40.73424,-73.983550000000008,2024-09-04 17:07:18.779990 UTC,1.5306451,0.03924731,enroute,2
88f76746-8297-4ab4-8f97-43437ebf1dd5,251,40.71074,-73.981670000000008,2024-09-04 17:07:09.354390 UTC,6.8164268,0.02715708,enroute,1
6ed3eaf7-7e6e-4202-bf68-a192a616c7e6,129,40.77085,-73.976250000000007,2024-09-04 17:07:13.740370 UTC,4.888421,0.037894737,enroute,1
27d6a371-5729-4ad4-bce8-46b1785fcb1e,797,40.73816,-73.973790000000008,2024-09-04 17:07:11.995480 UTC,15.753748,0.019766308,enroute,1
b9d649b5-8926-4ac6-ac0e-4649936c32ba,135,40.76547,-73.9681,2024-09-04 17:07:19.388230 UTC,7.1566267,0.05301205,enroute,1
a390909d-111c-4830-99a6-e8af0cd3bd76,48,40.64495,-73.78661000000001,2024-09-04 17:07:19.540800 UTC,0.94392425,0.019665089,enroute,5
388364e5-67bc-4b23-bf22-38a8ca657864,330,40.74633,-73.99696,2024-09-04 17:07:11.533090 UTC,10.890819,0.03300248,enroute,1
53b9defe-a04f-484f-980b-2ecefc2774fa,275,40.74578,-74.00826,2024-09-04 17:07:07.087080 UTC,8.541292,0.031059245,enroute,1
bc1f469b-3ce8-4b69-929f-18d174f8ce09,147,40.782950000000007,-73.953070000000011,2024-09-04 17:07:10.622510 UTC,5.650909,0.038441557,enroute,1
f8a8098c-29c6-476f-9b4e-3c24d1f676a9,404,40.72464,-73.9731,2024-09-04 17:07:18.736500 UTC,12.016156,0.029742962,enroute,2
19d2f883-5f05-40ec-9290-1d4227433348,241,40.78011,-73.97686,2024-09-04 17:07:18.893980 UTC,7.2538614,0.03009901,enroute,1
205aa096-5f69-471e-a204-e772ad744802,27,40.722660000000005,-73.99912,2024-09-04 17:07:08.254680 UTC,1.536923,0.056923077,enroute,4
b97f24f8-0d4e-491a-b36e-de4b67cc5832,487,40.74058,-74.00937,2024-09-04 17:07:08.180500 UTC,16.254333,0.033376455,enroute,1
8efe8a72-cd69-478a-ae7d-99cda3a05d1e,370,40.75124,-73.89749,2024-09-04 17:07:19.525570 UTC,13.71364,0.037063893,enroute,1
e85f834d-228e-4ab1-aa6a-4fc503e4aca8,755,40.708980000000004,-73.997160000000008,2024-09-04 17:07:12.312430 UTC,15.823777,0.020958645,enroute,1
19f94296-6745-4d77-b013-0d164abd5707,320,40.758590000000005,-73.89967,2024-09-04 17:07:13.298870 UTC,7.167822,0.022399444,enroute,1
2e7db537-061b-4778-b616-ae192df2a285,1476,40.75054,-73.983640000000008,2024-09-04 17:07:10.955190 UTC,31.89538,0.021609336,enroute,1
90e0c359-159b-48d1-82a1-e57e697714a6,692,40.78969,-73.92681,2024-09-04 17:07:18.543750 UTC,15.402142,0.02225743,enroute,3
c526cb4d-65a0-4f1d-baf7-6b8d6fab90ae,205,40.76192,-73.96939,2024-09-04 17:07:08.141740 UTC,9.258065,0.045161292,enroute,2
efd44dbe-68b4-452c-ba08-66a28981756f,213,40.81607,-73.95862000000001,2024-09-04 17:07:19.155990 UTC,6.364024,0.029878048,enroute,1
dcc7d098-ba7e-4cb4-9d00-f20efbf917ad,2,40.78878,-73.966820000000013,2024-09-04 17:07:11.237620 UTC,0.097590365,0.048795182,enroute,1
534008ee-93c7-4c32-b829-b5d9c60c78ff,493,40.74817,-73.97805000000001,2024-09-04 17:07:10.178440 UTC,16.559938,0.033590138,enroute,1
8415ce20-2aaa-4338-8d98-5319fc2a4c95,240,40.749,-73.97284,2024-09-04 17:07:09.536340 UTC,6.756831,0.028153462,enroute,1
5ecea865-6343-48e8-86a2-a23f3e205d83,74,40.74307,-73.979670000000013,2024-09-04 17:07:18.764390 UTC,5.6773767,0.07672131,enroute,1
89181f3f-e9c2-407e-b77a-6873b2fdd1e4,38,40.743370000000006,-73.99618000000001,2024-09-04 17:07:07.488740 UTC,1.5742857,0.041428573,enroute,1
b60e444e-61d7-4997-8f7e-6bbdcab696ca,496,40.774220000000007,-73.9223,2024-09-04 17:07:08.229510 UTC,12.289625,0.02477747,enroute,2
2dc733e2-09fe-46f6-8432-484ffe50798b,1411,40.767140000000005,-73.886220000000009,2024-09-04 17:07:19.525490 UTC,36.563377,0.025913095,enroute,1
a390909d-111c-4830-99a6-e8af0cd3bd76,38,40.64417,-73.78595,2024-09-04 17:07:11.455550 UTC,0.7472734,0.019665089,enroute,5
36ad605b-7d49-407e-b975-22b80b95dbc9,35,40.7929,-73.950030000000012,2024-09-04 17:07:13.363950 UTC,1.0036765,0.02867647,enroute,1
ed0290cc-ae0c-4b81-b488-36160fe3c46b,833,40.743550000000006,-73.961850000000013,2024-09-04 17:07:08.908950 UTC,16.070086,0.01929182,enroute,1
97b13425-4b77-4ef5-a9bf-5d79026f7874,997,40.728190000000005,-73.88563,2024-09-04 17:07:10.155330 UTC,21.828856,0.021894539,enroute,1
faebd0a3-6a28-4853-b437-263a843fab8e,111,40.748360000000005,-74.00369,2024-09-04 17:07:10.564930 UTC,5.627084,0.050694447,enroute,1
575fff51-6156-48f4-9e2c-c5eb0e10c2e4,327,40.738000000000007,-73.988040000000012,2024-09-04 17:07:20.259450 UTC,13.877984,0.042440318,enroute,1
4f3e0388-84f3-481a-adcc-95d21ac11195,648,40.81882,-73.934210000000007,2024-09-04 17:07:08.069400 UTC,17.238659,0.02660287,enroute,1
f4053759-7e01-4e5f-a2fe-34c736824249,164,40.72744,-74.00108,2024-09-04 17:07:15.931600 UTC,7.488,0.045658536,enroute,1
95351c07-c02e-4ba6-8860-72768ce90b62,102,40.77591,-73.947150000000008,2024-09-04 17:07:16.317810 UTC,5.3344827,0.05229885,enroute,3
6219827c-46b1-478f-a8eb-ce77fdc2d912,577,40.737860000000005,-73.90469,2024-09-04 17:07:09.535190 UTC,15.047183,0.026078306,enroute,2
96c81312-b26d-4900-bc48-12cb62c38d3d,398,40.734910000000006,-73.97485,2024-09-04 17:07:06.975060 UTC,9.529577,0.02394366,enroute,1
d567ccd9-2239-486f-98c8-af32f87fbdc6,279,40.77038,-73.97547,2024-09-04 17:07:08.242710 UTC,9.506667,0.034074076,enroute,1
fdacad3a-b46f-4f2a-994c-935202f316ef,105,40.79321,-73.96729,2024-09-04 17:07:12.033490 UTC,5.2499995,0.049999997,enroute,1
09b34c5a-f091-4449-a482-0bd32a9c3290,584,40.81817,-73.93406,2024-09-04 17:07:11.535080 UTC,12.924174,0.022130435,enroute,1
14ec1138-4085-4660-b383-c003452a4496,1316,40.75016,-73.83499,2024-09-04 17:07:12.388450 UTC,27.634314,0.020998718,enroute,1
afbc0311-4295-404f-a11c-e6567413ad83,43,40.749120000000005,-73.977730000000008,2024-09-04 17:07:09.789930 UTC,1.3258333,0.030833334,enroute,1
fd9ef987-2cce-4427-a88e-c24964d05b9c,1,40.75849,-73.9868,2024-09-04 17:07:10.076040 UTC,0.054166667,0.054166667,enroute,1
fb3f0117-6062-41f7-858a-ecb4ce03867a,110,40.7032,-74.007560000000012,2024-09-04 17:07:10.082310 UTC,2.9619977,0.026927251,enroute,2
e5ef98b4-87f0-4607-be40-3f0013d8e9b4,41,40.725500000000004,-73.99715,2024-09-04 17:07:20.939930 UTC,1.6656251,0.040625002,enroute,1
28690785-b5a3-4924-923d-87481cbda6c5,336,40.76447,-73.895040000000009,2024-09-04 17:07:16.225110 UTC,6.3999996,0.019047618,enroute,1
36d87946-684e-487a-b9d8-b5bf6ed7c2fb,123,40.726040000000005,-73.996280000000013,2024-09-04 17:07:18.792210 UTC,5.8145456,0.047272727,enroute,1
2650bf9f-3e67-41d2-b2b5-94bb025d030c,521,40.72937,-73.97185,2024-09-04 17:07:11.380300 UTC,9.97062,0.019137466,enroute,1
5e628073-c1bf-47a0-b631-a67fd2fb2768,190,40.73331,-73.9911,2024-09-04 17:07:19.231600 UTC,6.916667,0.03640351,enroute,5
35bc080e-3cc1-4ce7-9290-8979b5e07b0a,18,40.763450000000006,-73.975100000000012,2024-09-04 17:07:19.534970 UTC,0.6775281,0.03764045,enroute,1
924e0910-636c-4a28-ac79-112d00ee2e34,110,40.72908,-74.010370000000009,2024-09-04 17:07:13.892650 UTC,4.037453,0.03670412,enroute,5
49c5d5d0-2d8e-4c0a-bcca-7fc7eee21001,168,40.732910000000004,-73.98451,2024-09-04 17:07:11.935390 UTC,4.4985785,0.026777253,enroute,1
88ccd112-e4ae-4508-adc8-580f44f84dd4,204,40.75175,-73.98265,2024-09-04 17:07:18.755990 UTC,14.105854,0.06914634,enroute,5
ba74930b-2283-42f5-b8ad-28d93278129f,361,40.74929,-74.007960000000011,2024-09-04 17:07:20.532620 UTC,13.030994,0.036096938,enroute,1
1cf55113-0501-4a6d-9c39-9414676f1097,1853,40.715300000000006,-73.99513,2024-09-04 17:07:20.942870 UTC,48.11777,0.025967497,enroute,1
20825fe9-22a3-49f5-850e-f26f0a2a7b13,488,40.66993,-73.80106,2024-09-04 17:07:06.976190 UTC,11.782899,0.024145285,enroute,2
c3658e08-24ac-4004-b9fd-616b2f4ff02b,277,40.74804,-73.98362,2024-09-04 17:07:20.529710 UTC,11.184858,0.04037855,enroute,1
88ca6a1d-54cf-4653-ac87-7a989af81a14,1500,40.7361,-73.857670000000013,2024-09-04 17:07:08.275290 UTC,28.218449,0.018812299,enroute,2
d33eca5b-2e2e-45b0-a2ee-1cc9777285d7,61,40.757220000000004,-73.974070000000012,2024-09-04 17:07:13.320490 UTC,1.7848148,0.029259259,enroute,1
15dcd764-d35e-483e-9957-9701fd937f61,658,40.70958,-74.001650000000012,2024-09-04 17:07:19.231600 UTC,14.151431,0.021506734,enroute,1
1b6679aa-cee8-4f36-a38a-cf40bf38dfed,16,40.708780000000004,-74.00256,2024-09-04 17:07:11.163420 UTC,0.4431818,0.027698863,enroute,1
e38f6846-3b50-4e31-aaac-3edbfd42fcba,110,40.763490000000004,-73.973580000000013,2024-09-04 17:07:10.888900 UTC,4.490637,0.04082397,enroute,1
99ac48e8-ba62-42d4-b551-f965e0b93106,125,40.748580000000004,-73.98490000000001,2024-09-04 17:07:07.893360 UTC,6.25,0.05,enroute,1
8985e01e-6244-4b3b-895e-053eb8e90d24,43,40.74815,-73.98783,2024-09-04 17:07:11.276470 UTC,1.6951923,0.03942308,enroute,2
dd694a0f-f704-4430-abfc-af005d27fd58,258,40.766780000000004,-73.88843,2024-09-04 17:07:12.373330 UTC,6.62437,0.025675854,enroute,2
23dc0072-d74c-4019-8146-1428c120b4f3,53,40.779590000000006,-73.94380000000001,2024-09-04 17:07:13.789210 UTC,1.7012346,0.032098766,enroute,1
53b9defe-a04f-484f-980b-2ecefc2774fa,278,40.745470000000005,-74.008310000000009,2024-09-04 17:07:13.210950 UTC,8.63447,0.031059245,enroute,1
e0fa29ab-1c32-4667-bb5f-494956d24bcb,2892,40.64612,-73.783780000000007,2024-09-04 17:07:20.506650 UTC,59.1411,0.020449897,enroute,1
ae0dbae3-62a9-462b-9b09-f79c20843a38,1771,40.7333,-73.83574,2024-09-04 17:07:18.978600 UTC,32.995342,0.01863091,enroute,1
96e5dbcc-7e5b-4493-bf70-ce7e2e812771,210,40.736500000000007,-73.98191,2024-09-04 17:07:13.420120 UTC,6.483607,0.030874318,enroute,1
55c51e74-44a5-4f50-b705-8417e6e7e261,763,40.73255,-73.92117,2024-09-04 17:07:13.735960 UTC,16.119385,0.021126322,enroute,2
6ea3ac68-5050-459b-9b84-f00bf845548d,1114,40.80181,-73.94916,2024-09-04 17:07:13.797320 UTC,28.493073,0.025577264,enroute,2
5d3b8f5c-d067-4af1-b601-b7cf99b7dd91,1507,40.771460000000005,-73.87375,2024-09-04 17:07:07.981010 UTC,37.31069,0.024758255,enroute,1
dbb4d576-be89-4580-ac5a-cd3ef7f3cdcd,438,40.75636,-74.00556,2024-09-04 17:07:16.004620 UTC,13.833441,0.031583197,enroute,1
0a832579-d4f1-4240-ba8b-edcce2b36367,5,40.73828,-73.9877,2024-09-04 17:07:08.101170 UTC,0.11847825,0.023695651,enroute,1
513c33f3-3d3f-488b-a4fa-e4273303e1d0,21,40.76164,-73.97677,2024-09-04 17:07:18.677890 UTC,0.50859374,0.02421875,enroute,5
83b2cfb9-4d50-40ce-bf07-0315196e2d9a,603,40.73818,-73.977650000000011,2024-09-04 17:07:14.981600 UTC,18.09,0.030000001,enroute,1
556d7ae8-6f14-4489-abb3-adcf5e3d64f1,3004,41.011550000000007,-73.91329,2024-09-04 17:07:13.425370 UTC,58.734497,0.019552097,enroute,1
